,composite_chain_id,coref_chain,dataset,subtopic,language,mentions,phrasing_diversity,unique_lemmas
20366,SPE57367059746881951/MEANTIME//italian,SPE57367059746881951,MEANTIME,,italian,1,1.0,1
20367,SPE57367059746881951/MEANTIME//spanish,SPE57367059746881951,MEANTIME,,spanish,1,1.0,1
20368,SPE57367736949231499/MEANTIME//dutch,SPE57367736949231499,MEANTIME,,dutch,1,1.0,1
20369,SPE57367736949231499/MEANTIME//english,SPE57367736949231499,MEANTIME,,english,1,1.0,1
20370,SPE57367736949231499/MEANTIME//italian,SPE57367736949231499,MEANTIME,,italian,1,1.0,1
20371,SPE57367736949231499/MEANTIME//spanish,SPE57367736949231499,MEANTIME,,spanish,1,1.0,1
20372,SPE57367831369729607/MEANTIME//dutch,SPE57367831369729607,MEANTIME,,dutch,1,1.0,1
20373,SPE57367831369729607/MEANTIME//english,SPE57367831369729607,MEANTIME,,english,1,1.0,1
20374,SPE57367831369729607/MEANTIME//italian,SPE57367831369729607,MEANTIME,,italian,1,1.0,1
20375,SPE57367831369729607/MEANTIME//spanish,SPE57367831369729607,MEANTIME,,spanish,1,1.0,1
20376,SPE57368192742405000/MEANTIME//dutch,SPE57368192742405000,MEANTIME,,dutch,1,1.0,1
20377,SPE57368192742405000/MEANTIME//english,SPE57368192742405000,MEANTIME,,english,1,1.0,1
20378,SPE57368192742405000/MEANTIME//italian,SPE57368192742405000,MEANTIME,,italian,1,1.0,1
20379,SPE57368192742405000/MEANTIME//spanish,SPE57368192742405000,MEANTIME,,spanish,1,1.0,1
20380,SPE57368258562941632/MEANTIME//dutch,SPE57368258562941632,MEANTIME,,dutch,1,1.0,1
20381,SPE57368258562941632/MEANTIME//english,SPE57368258562941632,MEANTIME,,english,1,1.0,1
20382,SPE57368258562941632/MEANTIME//italian,SPE57368258562941632,MEANTIME,,italian,1,1.0,1
20383,SPE57368258562941632/MEANTIME//spanish,SPE57368258562941632,MEANTIME,,spanish,1,1.0,1
20384,SPE57368385868309843/MEANTIME//dutch,SPE57368385868309843,MEANTIME,,dutch,1,1.0,1
20385,SPE57368385868309843/MEANTIME//english,SPE57368385868309843,MEANTIME,,english,1,1.0,1
20386,SPE57368385868309843/MEANTIME//italian,SPE57368385868309843,MEANTIME,,italian,1,1.0,1
20387,SPE57368385868309843/MEANTIME//spanish,SPE57368385868309843,MEANTIME,,spanish,1,1.0,1
20388,SPE57368475651957506/MEANTIME//dutch,SPE57368475651957506,MEANTIME,,dutch,1,1.0,1
20389,SPE57368475651957506/MEANTIME//english,SPE57368475651957506,MEANTIME,,english,1,1.0,1
20390,SPE57368475651957506/MEANTIME//italian,SPE57368475651957506,MEANTIME,,italian,1,1.0,1
20391,SPE57368475651957506/MEANTIME//spanish,SPE57368475651957506,MEANTIME,,spanish,1,1.0,1
20392,SPE57368547744580236/MEANTIME//dutch,SPE57368547744580236,MEANTIME,,dutch,1,1.0,1
20393,SPE57368547744580236/MEANTIME//english,SPE57368547744580236,MEANTIME,,english,1,1.0,1
20394,SPE57368547744580236/MEANTIME//italian,SPE57368547744580236,MEANTIME,,italian,1,1.0,1
20395,SPE57368547744580236/MEANTIME//spanish,SPE57368547744580236,MEANTIME,,spanish,1,1.0,1
20396,SPE57379725624248023/MEANTIME//english,SPE57379725624248023,MEANTIME,,english,1,1.0,1
20397,SPE57379725624248023/MEANTIME//italian,SPE57379725624248023,MEANTIME,,italian,1,1.0,1
20398,SPE57379897858189000/MEANTIME//dutch,SPE57379897858189000,MEANTIME,,dutch,1,1.0,1
20399,SPE57379897858189000/MEANTIME//english,SPE57379897858189000,MEANTIME,,english,1,1.0,1
20400,SPE57379897858189000/MEANTIME//italian,SPE57379897858189000,MEANTIME,,italian,1,1.0,1
20401,SPE57380913963385894/MEANTIME//english,SPE57380913963385894,MEANTIME,,english,1,1.0,1
20402,SPE57380913963385894/MEANTIME//italian,SPE57380913963385894,MEANTIME,,italian,1,1.0,1
20403,SPE57381285419042293/MEANTIME//dutch,SPE57381285419042293,MEANTIME,,dutch,1,1.0,1
20404,SPE57381285419042293/MEANTIME//english,SPE57381285419042293,MEANTIME,,english,1,1.0,1
20405,SPE57381285419042293/MEANTIME//italian,SPE57381285419042293,MEANTIME,,italian,1,1.0,1
20406,SPE57381285419042293/MEANTIME//spanish,SPE57381285419042293,MEANTIME,,spanish,1,1.0,1
20407,SPE57383224153733128/MEANTIME//dutch,SPE57383224153733128,MEANTIME,,dutch,1,1.0,1
20408,SPE57383224153733128/MEANTIME//english,SPE57383224153733128,MEANTIME,,english,1,1.0,1
20409,SPE57383224153733128/MEANTIME//italian,SPE57383224153733128,MEANTIME,,italian,1,1.0,1
20410,SPE57383224153733128/MEANTIME//spanish,SPE57383224153733128,MEANTIME,,spanish,1,1.0,1
20411,SPE57384148051561770/MEANTIME//dutch,SPE57384148051561770,MEANTIME,,dutch,1,1.0,1
20412,SPE57384148051561770/MEANTIME//english,SPE57384148051561770,MEANTIME,,english,1,1.0,1
20413,SPE57384148051561770/MEANTIME//italian,SPE57384148051561770,MEANTIME,,italian,1,1.0,1
20414,SPE57384148051561770/MEANTIME//spanish,SPE57384148051561770,MEANTIME,,spanish,1,1.0,1
20415,SPE57384737822048493/MEANTIME//dutch,SPE57384737822048493,MEANTIME,,dutch,1,1.0,1
20416,SPE57384737822048493/MEANTIME//english,SPE57384737822048493,MEANTIME,,english,1,1.0,1
20417,SPE57384737822048493/MEANTIME//italian,SPE57384737822048493,MEANTIME,,italian,1,1.0,1
20418,SPE57384737822048493/MEANTIME//spanish,SPE57384737822048493,MEANTIME,,spanish,1,1.0,1
20419,SPE57385078315461857/MEANTIME//english,SPE57385078315461857,MEANTIME,,english,1,1.0,1
20420,SPE57385078315461857/MEANTIME//italian,SPE57385078315461857,MEANTIME,,italian,1,1.0,1
20421,SPE57385078315461857/MEANTIME//spanish,SPE57385078315461857,MEANTIME,,spanish,1,1.0,1
20422,SPE57386169296154269/MEANTIME//dutch,SPE57386169296154269,MEANTIME,,dutch,1,1.0,1
20423,SPE57386169296154269/MEANTIME//english,SPE57386169296154269,MEANTIME,,english,1,1.0,1
20424,SPE57386169296154269/MEANTIME//italian,SPE57386169296154269,MEANTIME,,italian,1,1.0,1
20425,SPE57386169296154269/MEANTIME//spanish,SPE57386169296154269,MEANTIME,,spanish,1,1.0,1
20426,SPE57466750582908182/MEANTIME//dutch,SPE57466750582908182,MEANTIME,,dutch,1,1.0,1
20427,SPE57466750582908182/MEANTIME//english,SPE57466750582908182,MEANTIME,,english,1,1.0,1
20428,SPE57466750582908182/MEANTIME//italian,SPE57466750582908182,MEANTIME,,italian,1,1.0,1
20429,SPE57466750582908182/MEANTIME//spanish,SPE57466750582908182,MEANTIME,,spanish,1,1.0,1
20430,SPE57472256847519140/MEANTIME//dutch,SPE57472256847519140,MEANTIME,,dutch,1,1.0,1
20431,SPE57472256847519140/MEANTIME//english,SPE57472256847519140,MEANTIME,,english,3,3.0,3
20432,SPE57472256847519140/MEANTIME//italian,SPE57472256847519140,MEANTIME,,italian,3,3.0,3
20433,SPE57472256847519140/MEANTIME//spanish,SPE57472256847519140,MEANTIME,,spanish,3,3.0,2
20434,SPE57722540420451529/MEANTIME//dutch,SPE57722540420451529,MEANTIME,,dutch,1,1.0,1
20435,SPE57722540420451529/MEANTIME//english,SPE57722540420451529,MEANTIME,,english,1,1.0,1
20436,SPE57722540420451529/MEANTIME//italian,SPE57722540420451529,MEANTIME,,italian,1,1.0,1
20437,SPE57722540420451529/MEANTIME//spanish,SPE57722540420451529,MEANTIME,,spanish,1,1.0,1
20438,SPE5K2pNxjg2VpHibcuQ/MEANTIME//english,SPE5K2pNxjg2VpHibcuQ,MEANTIME,,english,1,1.0,1
20439,SPE5K2pNxjg2VpHibcuQ/MEANTIME//italian,SPE5K2pNxjg2VpHibcuQ,MEANTIME,,italian,1,1.0,1
20440,SPE5K2pNxjg2VpHibcuQ/MEANTIME//spanish,SPE5K2pNxjg2VpHibcuQ,MEANTIME,,spanish,1,1.0,1
20441,SPE5LzSGsBxJnH3bj8od/MEANTIME//english,SPE5LzSGsBxJnH3bj8od,MEANTIME,,english,1,1.0,1
20442,SPE5LzSGsBxJnH3bj8od/MEANTIME//italian,SPE5LzSGsBxJnH3bj8od,MEANTIME,,italian,1,1.0,1
20443,SPE5LzSGsBxJnH3bj8od/MEANTIME//spanish,SPE5LzSGsBxJnH3bj8od,MEANTIME,,spanish,1,1.0,1
20444,SPE5mBqW5CLFLJ8SQDYe/MEANTIME//dutch,SPE5mBqW5CLFLJ8SQDYe,MEANTIME,,dutch,1,1.0,1
20445,SPE6k4xPxeQdk7TiMVeG/MEANTIME//dutch,SPE6k4xPxeQdk7TiMVeG,MEANTIME,,dutch,1,1.0,1
20446,SPE6mUWridQz2kQ9ADkq/MEANTIME//english,SPE6mUWridQz2kQ9ADkq,MEANTIME,,english,1,1.0,1
20447,SPE6mUWridQz2kQ9ADkq/MEANTIME//italian,SPE6mUWridQz2kQ9ADkq,MEANTIME,,italian,1,1.0,1
20448,SPE6mUWridQz2kQ9ADkq/MEANTIME//spanish,SPE6mUWridQz2kQ9ADkq,MEANTIME,,spanish,1,1.0,1
20449,SPE6o7EkJSeMBxJgCu6a/MEANTIME//dutch,SPE6o7EkJSeMBxJgCu6a,MEANTIME,,dutch,1,1.0,1
20450,SPE6oCdExRn6FN4PVNes/MEANTIME//english,SPE6oCdExRn6FN4PVNes,MEANTIME,,english,3,1.0,2
20451,SPE6oCdExRn6FN4PVNes/MEANTIME//italian,SPE6oCdExRn6FN4PVNes,MEANTIME,,italian,3,3.0,3
20452,SPE6oCdExRn6FN4PVNes/MEANTIME//spanish,SPE6oCdExRn6FN4PVNes,MEANTIME,,spanish,3,1.0,2
20453,SPE6qoUnviu8Uqccr9Zk/MEANTIME//english,SPE6qoUnviu8Uqccr9Zk,MEANTIME,,english,1,1.0,1
20454,SPE6qoUnviu8Uqccr9Zk/MEANTIME//italian,SPE6qoUnviu8Uqccr9Zk,MEANTIME,,italian,1,1.0,1
20455,SPE6qoUnviu8Uqccr9Zk/MEANTIME//spanish,SPE6qoUnviu8Uqccr9Zk,MEANTIME,,spanish,1,1.0,1
20456,SPE6zSSjLtrqUrLdPEbk/MEANTIME//dutch,SPE6zSSjLtrqUrLdPEbk,MEANTIME,,dutch,1,1.0,1
20457,SPE6zWWzMAgUxhbFgoq6/MEANTIME//english,SPE6zWWzMAgUxhbFgoq6,MEANTIME,,english,2,0.25,1
20458,SPE6zWWzMAgUxhbFgoq6/MEANTIME//italian,SPE6zWWzMAgUxhbFgoq6,MEANTIME,,italian,2,2.0,2
20459,SPE6zWWzMAgUxhbFgoq6/MEANTIME//spanish,SPE6zWWzMAgUxhbFgoq6,MEANTIME,,spanish,2,0.25,1
20460,SPE6zhQm3qxDUJt4pf7T/MEANTIME//dutch,SPE6zhQm3qxDUJt4pf7T,MEANTIME,,dutch,1,1.0,1
20461,SPE78eqBvMrTVXFuyTxv/MEANTIME//dutch,SPE78eqBvMrTVXFuyTxv,MEANTIME,,dutch,1,1.0,1
20462,SPE7Vd94MCq9rAT5wpNV/MEANTIME//english,SPE7Vd94MCq9rAT5wpNV,MEANTIME,,english,1,1.0,1
20463,SPE7Vd94MCq9rAT5wpNV/MEANTIME//italian,SPE7Vd94MCq9rAT5wpNV,MEANTIME,,italian,1,1.0,1
20464,SPE7Vd94MCq9rAT5wpNV/MEANTIME//spanish,SPE7Vd94MCq9rAT5wpNV,MEANTIME,,spanish,1,1.0,1
20465,SPE7arSARDk4NNfMsT4u/MEANTIME//dutch,SPE7arSARDk4NNfMsT4u,MEANTIME,,dutch,1,1.0,1
20466,SPE7mQpYXEmSocTAXNE5/MEANTIME//dutch,SPE7mQpYXEmSocTAXNE5,MEANTIME,,dutch,1,1.0,1
20467,SPE7ocNHrJbeWPdFP3Je/MEANTIME//english,SPE7ocNHrJbeWPdFP3Je,MEANTIME,,english,1,1.0,1
20468,SPE7ocNHrJbeWPdFP3Je/MEANTIME//italian,SPE7ocNHrJbeWPdFP3Je,MEANTIME,,italian,1,1.0,1
20469,SPE7ocNHrJbeWPdFP3Je/MEANTIME//spanish,SPE7ocNHrJbeWPdFP3Je,MEANTIME,,spanish,1,1.0,1
20470,SPE7rcAEzwkVQy8dfp9w/MEANTIME//english,SPE7rcAEzwkVQy8dfp9w,MEANTIME,,english,1,1.0,1
20471,SPE7rcAEzwkVQy8dfp9w/MEANTIME//italian,SPE7rcAEzwkVQy8dfp9w,MEANTIME,,italian,1,1.0,1
20472,SPE7rcAEzwkVQy8dfp9w/MEANTIME//spanish,SPE7rcAEzwkVQy8dfp9w,MEANTIME,,spanish,1,1.0,1
20473,SPE7zZ65cftDSDuxq2QX/MEANTIME//dutch,SPE7zZ65cftDSDuxq2QX,MEANTIME,,dutch,1,1.0,1
20474,SPE7zw5mT5HApU4dvrpD/MEANTIME//dutch,SPE7zw5mT5HApU4dvrpD,MEANTIME,,dutch,1,1.0,1
20475,SPE7zw5mT5HApU4dvrpD/MEANTIME//english,SPE7zw5mT5HApU4dvrpD,MEANTIME,,english,1,1.0,1
20476,SPE7zw5mT5HApU4dvrpD/MEANTIME//italian,SPE7zw5mT5HApU4dvrpD,MEANTIME,,italian,1,1.0,1
20477,SPE8KkVErseeECYdUdXb/MEANTIME//dutch,SPE8KkVErseeECYdUdXb,MEANTIME,,dutch,1,1.0,1
20478,SPE8VMkEqo6P7qzFMGhy/MEANTIME//dutch,SPE8VMkEqo6P7qzFMGhy,MEANTIME,,dutch,1,1.0,1
20479,SPE8VMkEqo6P7qzFMGhy/MEANTIME//english,SPE8VMkEqo6P7qzFMGhy,MEANTIME,,english,1,1.0,1
20480,SPE8VMkEqo6P7qzFMGhy/MEANTIME//italian,SPE8VMkEqo6P7qzFMGhy,MEANTIME,,italian,1,1.0,1
20481,SPE8VMkEqo6P7qzFMGhy/MEANTIME//spanish,SPE8VMkEqo6P7qzFMGhy,MEANTIME,,spanish,1,1.0,1
20482,SPE8xJxiFxV3xMjSRWHi/MEANTIME//english,SPE8xJxiFxV3xMjSRWHi,MEANTIME,,english,1,1.0,1
20483,SPE8xJxiFxV3xMjSRWHi/MEANTIME//italian,SPE8xJxiFxV3xMjSRWHi,MEANTIME,,italian,1,1.0,1
20484,SPE8xJxiFxV3xMjSRWHi/MEANTIME//spanish,SPE8xJxiFxV3xMjSRWHi,MEANTIME,,spanish,1,1.0,1
20485,SPE8xhJxMAN4Zg4P3f4q/MEANTIME//dutch,SPE8xhJxMAN4Zg4P3f4q,MEANTIME,,dutch,1,1.0,1
20486,SPE93KPRAziB6cfzprEj/MEANTIME//english,SPE93KPRAziB6cfzprEj,MEANTIME,,english,2,0.25,1
20487,SPE93KPRAziB6cfzprEj/MEANTIME//italian,SPE93KPRAziB6cfzprEj,MEANTIME,,italian,2,0.25,1
20488,SPE93KPRAziB6cfzprEj/MEANTIME//spanish,SPE93KPRAziB6cfzprEj,MEANTIME,,spanish,2,0.25,1
20489,SPE9Gax2ZUaY4DBwcLMX/MEANTIME//italian,SPE9Gax2ZUaY4DBwcLMX,MEANTIME,,italian,1,1.0,1
20490,SPE9SE9t9ZLJibnYpjGY/MEANTIME//english,SPE9SE9t9ZLJibnYpjGY,MEANTIME,,english,1,1.0,1
20491,SPE9SE9t9ZLJibnYpjGY/MEANTIME//italian,SPE9SE9t9ZLJibnYpjGY,MEANTIME,,italian,1,1.0,1
20492,SPE9SE9t9ZLJibnYpjGY/MEANTIME//spanish,SPE9SE9t9ZLJibnYpjGY,MEANTIME,,spanish,1,1.0,1
20493,SPE9YaMEkNgMZ3Rs7hBm/MEANTIME//italian,SPE9YaMEkNgMZ3Rs7hBm,MEANTIME,,italian,1,1.0,1
20494,SPE9ecGsYtNM5CiECszb/MEANTIME//spanish,SPE9ecGsYtNM5CiECszb,MEANTIME,,spanish,2,2.0,2
20495,SPE9fdAftQVz27WRwoFa/MEANTIME//dutch,SPE9fdAftQVz27WRwoFa,MEANTIME,,dutch,1,1.0,1
20496,SPE9i9cpk4FqTph9jd7f/MEANTIME//english,SPE9i9cpk4FqTph9jd7f,MEANTIME,,english,2,0.25,1
20497,SPE9i9cpk4FqTph9jd7f/MEANTIME//italian,SPE9i9cpk4FqTph9jd7f,MEANTIME,,italian,2,0.25,1
20498,SPE9i9cpk4FqTph9jd7f/MEANTIME//spanish,SPE9i9cpk4FqTph9jd7f,MEANTIME,,spanish,3,1.0,2
20499,SPEA79enYcwBEY5iz7Rc/MEANTIME//dutch,SPEA79enYcwBEY5iz7Rc,MEANTIME,,dutch,1,1.0,1
20500,SPEAG3LoyS6RqrgeLwcy/MEANTIME//dutch,SPEAG3LoyS6RqrgeLwcy,MEANTIME,,dutch,1,1.0,1
20501,SPEAG3LoyS6RqrgeLwcy/MEANTIME//english,SPEAG3LoyS6RqrgeLwcy,MEANTIME,,english,1,1.0,1
20502,SPEAG3LoyS6RqrgeLwcy/MEANTIME//italian,SPEAG3LoyS6RqrgeLwcy,MEANTIME,,italian,1,1.0,1
20503,SPEAG3LoyS6RqrgeLwcy/MEANTIME//spanish,SPEAG3LoyS6RqrgeLwcy,MEANTIME,,spanish,1,1.0,1
20504,SPEAZMyrBfwLT4KtTPfu/MEANTIME//english,SPEAZMyrBfwLT4KtTPfu,MEANTIME,,english,1,1.0,1
20505,SPEAZMyrBfwLT4KtTPfu/MEANTIME//italian,SPEAZMyrBfwLT4KtTPfu,MEANTIME,,italian,1,1.0,1
20506,SPEAZMyrBfwLT4KtTPfu/MEANTIME//spanish,SPEAZMyrBfwLT4KtTPfu,MEANTIME,,spanish,1,1.0,1
20507,SPEAtsjDEYBfGPnN8VCw/MEANTIME//spanish,SPEAtsjDEYBfGPnN8VCw,MEANTIME,,spanish,1,1.0,1
20508,SPEB8suVEyHvm7ggc2kP/MEANTIME//english,SPEB8suVEyHvm7ggc2kP,MEANTIME,,english,1,1.0,1
20509,SPEB8suVEyHvm7ggc2kP/MEANTIME//italian,SPEB8suVEyHvm7ggc2kP,MEANTIME,,italian,1,1.0,1
20510,SPEB8suVEyHvm7ggc2kP/MEANTIME//spanish,SPEB8suVEyHvm7ggc2kP,MEANTIME,,spanish,1,1.0,1
20511,SPEBKwz2FuGAz4XZjjqR/MEANTIME//english,SPEBKwz2FuGAz4XZjjqR,MEANTIME,,english,1,1.0,1
20512,SPEBKwz2FuGAz4XZjjqR/MEANTIME//italian,SPEBKwz2FuGAz4XZjjqR,MEANTIME,,italian,1,1.0,1
20513,SPEBKwz2FuGAz4XZjjqR/MEANTIME//spanish,SPEBKwz2FuGAz4XZjjqR,MEANTIME,,spanish,1,1.0,1
20514,SPEBQH5hRLY57Na5jva7/MEANTIME//english,SPEBQH5hRLY57Na5jva7,MEANTIME,,english,1,1.0,1
20515,SPEBQH5hRLY57Na5jva7/MEANTIME//italian,SPEBQH5hRLY57Na5jva7,MEANTIME,,italian,2,2.0,1
20516,SPEBQH5hRLY57Na5jva7/MEANTIME//spanish,SPEBQH5hRLY57Na5jva7,MEANTIME,,spanish,2,2.0,1
20517,SPEBSjVDiYCiRhaff6Qc/MEANTIME//spanish,SPEBSjVDiYCiRhaff6Qc,MEANTIME,,spanish,1,1.0,1
20518,SPEBfDrEDSurM6dULbPk/MEANTIME//english,SPEBfDrEDSurM6dULbPk,MEANTIME,,english,1,1.0,1
20519,SPEBfDrEDSurM6dULbPk/MEANTIME//italian,SPEBfDrEDSurM6dULbPk,MEANTIME,,italian,1,1.0,1
20520,SPEBfDrEDSurM6dULbPk/MEANTIME//spanish,SPEBfDrEDSurM6dULbPk,MEANTIME,,spanish,1,1.0,1
20521,SPEBgfogdf8Shq3Sk2dC/MEANTIME//italian,SPEBgfogdf8Shq3Sk2dC,MEANTIME,,italian,1,1.0,1
20522,SPEBocbyrdRYi9HCp3Q2/MEANTIME//english,SPEBocbyrdRYi9HCp3Q2,MEANTIME,,english,1,1.0,1
20523,SPEBocbyrdRYi9HCp3Q2/MEANTIME//italian,SPEBocbyrdRYi9HCp3Q2,MEANTIME,,italian,1,1.0,1
20524,SPEBocbyrdRYi9HCp3Q2/MEANTIME//spanish,SPEBocbyrdRYi9HCp3Q2,MEANTIME,,spanish,1,1.0,1
20525,SPEBrY9hgW7nMSchoXEr/MEANTIME//english,SPEBrY9hgW7nMSchoXEr,MEANTIME,,english,1,1.0,1
20526,SPEBrY9hgW7nMSchoXEr/MEANTIME//italian,SPEBrY9hgW7nMSchoXEr,MEANTIME,,italian,1,1.0,1
20527,SPEBsaacx7QZUZRmUqd7/MEANTIME//english,SPEBsaacx7QZUZRmUqd7,MEANTIME,,english,1,1.0,1
20528,SPEBsaacx7QZUZRmUqd7/MEANTIME//italian,SPEBsaacx7QZUZRmUqd7,MEANTIME,,italian,1,1.0,1
20529,SPEBsaacx7QZUZRmUqd7/MEANTIME//spanish,SPEBsaacx7QZUZRmUqd7,MEANTIME,,spanish,1,1.0,1
20530,SPEBuwaWEUeZrEdnSVfj/MEANTIME//english,SPEBuwaWEUeZrEdnSVfj,MEANTIME,,english,1,1.0,1
20531,SPEBuwaWEUeZrEdnSVfj/MEANTIME//italian,SPEBuwaWEUeZrEdnSVfj,MEANTIME,,italian,1,1.0,1
20532,SPEBuwaWEUeZrEdnSVfj/MEANTIME//spanish,SPEBuwaWEUeZrEdnSVfj,MEANTIME,,spanish,1,1.0,1
20533,SPECH4sEjG3RajrqDETC/MEANTIME//dutch,SPECH4sEjG3RajrqDETC,MEANTIME,,dutch,1,1.0,1
20534,SPECJmJh279sBMvW5EyC/MEANTIME//english,SPECJmJh279sBMvW5EyC,MEANTIME,,english,2,0.25,1
20535,SPECJmJh279sBMvW5EyC/MEANTIME//italian,SPECJmJh279sBMvW5EyC,MEANTIME,,italian,2,2.0,2
20536,SPECJmJh279sBMvW5EyC/MEANTIME//spanish,SPECJmJh279sBMvW5EyC,MEANTIME,,spanish,2,0.25,1
20537,SPECsqjeL5dfXPmzN3VZ/MEANTIME//dutch,SPECsqjeL5dfXPmzN3VZ,MEANTIME,,dutch,1,1.0,1
20538,SPEDDgg5hPJUakJvonab/MEANTIME//english,SPEDDgg5hPJUakJvonab,MEANTIME,,english,1,1.0,1
20539,SPEDDgg5hPJUakJvonab/MEANTIME//italian,SPEDDgg5hPJUakJvonab,MEANTIME,,italian,1,1.0,1
20540,SPEDDgg5hPJUakJvonab/MEANTIME//spanish,SPEDDgg5hPJUakJvonab,MEANTIME,,spanish,2,2.0,2
20541,SPEDKgQWMwShnVQhDGL4/MEANTIME//dutch,SPEDKgQWMwShnVQhDGL4,MEANTIME,,dutch,1,1.0,1
20542,SPEDMboKCbUtG6z2QTm5/MEANTIME//english,SPEDMboKCbUtG6z2QTm5,MEANTIME,,english,1,1.0,1
20543,SPEDMboKCbUtG6z2QTm5/MEANTIME//italian,SPEDMboKCbUtG6z2QTm5,MEANTIME,,italian,1,1.0,1
20544,SPEDMboKCbUtG6z2QTm5/MEANTIME//spanish,SPEDMboKCbUtG6z2QTm5,MEANTIME,,spanish,1,1.0,1
20545,SPEDheYJYuSQFNxXAKhV/MEANTIME//dutch,SPEDheYJYuSQFNxXAKhV,MEANTIME,,dutch,1,1.0,1
20546,SPEDjrv8jncgucZbB9dE/MEANTIME//english,SPEDjrv8jncgucZbB9dE,MEANTIME,,english,1,1.0,1
20547,SPEDrtvoCFN3dytFxQ3E/MEANTIME//dutch,SPEDrtvoCFN3dytFxQ3E,MEANTIME,,dutch,1,1.0,1
20548,SPEDrtvoCFN3dytFxQ3E/MEANTIME//english,SPEDrtvoCFN3dytFxQ3E,MEANTIME,,english,1,1.0,1
20549,SPEDrtvoCFN3dytFxQ3E/MEANTIME//italian,SPEDrtvoCFN3dytFxQ3E,MEANTIME,,italian,1,1.0,1
20550,SPEDrtvoCFN3dytFxQ3E/MEANTIME//spanish,SPEDrtvoCFN3dytFxQ3E,MEANTIME,,spanish,1,1.0,1
20551,SPEDvMM6FXKjbhZSQGdQ/MEANTIME//english,SPEDvMM6FXKjbhZSQGdQ,MEANTIME,,english,1,1.0,1
20552,SPEDvMM6FXKjbhZSQGdQ/MEANTIME//italian,SPEDvMM6FXKjbhZSQGdQ,MEANTIME,,italian,2,2.0,2
20553,SPEDvMM6FXKjbhZSQGdQ/MEANTIME//spanish,SPEDvMM6FXKjbhZSQGdQ,MEANTIME,,spanish,2,2.0,2
20554,SPEEEFNyK5kHJYUc5kTk/MEANTIME//english,SPEEEFNyK5kHJYUc5kTk,MEANTIME,,english,1,1.0,1
20555,SPEEEFNyK5kHJYUc5kTk/MEANTIME//italian,SPEEEFNyK5kHJYUc5kTk,MEANTIME,,italian,1,1.0,1
20556,SPEEEFNyK5kHJYUc5kTk/MEANTIME//spanish,SPEEEFNyK5kHJYUc5kTk,MEANTIME,,spanish,1,1.0,1
20557,SPEEGEgrx5rADJoFbD8a/MEANTIME//english,SPEEGEgrx5rADJoFbD8a,MEANTIME,,english,1,1.0,1
20558,SPEEGEgrx5rADJoFbD8a/MEANTIME//italian,SPEEGEgrx5rADJoFbD8a,MEANTIME,,italian,1,1.0,1
20559,SPEEGEgrx5rADJoFbD8a/MEANTIME//spanish,SPEEGEgrx5rADJoFbD8a,MEANTIME,,spanish,1,1.0,1
20560,SPEES44Jv7bVJTD9SLwh/MEANTIME//english,SPEES44Jv7bVJTD9SLwh,MEANTIME,,english,1,1.0,1
20561,SPEES44Jv7bVJTD9SLwh/MEANTIME//italian,SPEES44Jv7bVJTD9SLwh,MEANTIME,,italian,1,1.0,1
20562,SPEES44Jv7bVJTD9SLwh/MEANTIME//spanish,SPEES44Jv7bVJTD9SLwh,MEANTIME,,spanish,1,1.0,1
20563,SPEEwphYpMQtx8RXNBEj/MEANTIME//italian,SPEEwphYpMQtx8RXNBEj,MEANTIME,,italian,1,1.0,1
20564,SPEFL9XCyDLdKmZM6ZLa/MEANTIME//dutch,SPEFL9XCyDLdKmZM6ZLa,MEANTIME,,dutch,1,1.0,1
20565,SPEFXtxtX8iotAE5JfiN/MEANTIME//dutch,SPEFXtxtX8iotAE5JfiN,MEANTIME,,dutch,1,1.0,1
20566,SPEFXtxtX8iotAE5JfiN/MEANTIME//english,SPEFXtxtX8iotAE5JfiN,MEANTIME,,english,1,1.0,1
20567,SPEFXtxtX8iotAE5JfiN/MEANTIME//italian,SPEFXtxtX8iotAE5JfiN,MEANTIME,,italian,1,1.0,1
20568,SPEFXtxtX8iotAE5JfiN/MEANTIME//spanish,SPEFXtxtX8iotAE5JfiN,MEANTIME,,spanish,1,1.0,1
20569,SPEG4UCc6KKQfM2WR6Gp/MEANTIME//english,SPEG4UCc6KKQfM2WR6Gp,MEANTIME,,english,1,1.0,1
20570,SPEG4UCc6KKQfM2WR6Gp/MEANTIME//italian,SPEG4UCc6KKQfM2WR6Gp,MEANTIME,,italian,1,1.0,1
20571,SPEG4UCc6KKQfM2WR6Gp/MEANTIME//spanish,SPEG4UCc6KKQfM2WR6Gp,MEANTIME,,spanish,1,1.0,1
20572,SPEG4tdGEWVNvAvFRqZ8/MEANTIME//english,SPEG4tdGEWVNvAvFRqZ8,MEANTIME,,english,1,1.0,1
20573,SPEG4tdGEWVNvAvFRqZ8/MEANTIME//spanish,SPEG4tdGEWVNvAvFRqZ8,MEANTIME,,spanish,1,1.0,1
20574,SPEGDDHBTRfRuAnZgcWn/MEANTIME//italian,SPEGDDHBTRfRuAnZgcWn,MEANTIME,,italian,1,1.0,1
20575,SPEGTkirCtU7oBvBvcju/MEANTIME//english,SPEGTkirCtU7oBvBvcju,MEANTIME,,english,2,0.25,1
20576,SPEGTkirCtU7oBvBvcju/MEANTIME//italian,SPEGTkirCtU7oBvBvcju,MEANTIME,,italian,3,3.0,3
